cell_id,ctr_x,ctr_y,n_dolmen,n_sites,n_extant,landform_mode,dist_coast_km,elev_m,bathy_grad,curr_p90,curr_mean
912,922500.0,1802500.0,0.0,0.0,0.0,,5.225889923557053,52.999046325683594,24.035728737058037,,
913,922500.0,1807500.0,0.0,0.0,0.0,,6.123964862649654,97.34295654296875,101.51432061869397,,
914,922500.0,1812500.0,0.0,0.0,0.0,,5.042965234917844,277.43798828125,139.2544728213919,,
915,922500.0,1817500.0,0.0,0.0,0.0,,4.816382014366882,323.8909606933594,143.70283901272344,,
916,922500.0,1822500.0,0.0,0.0,0.0,,6.330766411012331,65.79170227050781,12.034726505390022,,
917,922500.0,1827500.0,0.0,0.0,0.0,,3.8368865556893406,152.54412841796875,77.17164769399791,,
924,927500.0,1592500.0,0.0,0.0,0.0,,1.5264854062139608,103.87451934814453,70.818308216066,,
925,927500.0,1597500.0,0.0,0.0,0.0,,1.4023511951077663,132.47119140625,102.57732873871831,,
926,927500.0,1602500.0,0.0,0.0,0.0,,1.9733858416735162,10.96650218963623,9.145333982029165,,
927,927500.0,1607500.0,0.0,0.0,0.0,,0.6114374476915673,3.3682591915130615,4.754585067549998,,
928,927500.0,1612500.0,0.0,0.0,0.0,,2.5219227169422833,67.73316955566406,88.92592479619023,,
929,927500.0,1617500.0,6.0,2.0,6.0,산록하사면,4.275633165449964,134.26258850097656,96.58492319051481,,
930,927500.0,1622500.0,0.0,0.0,0.0,,5.405681763850691,157.28463745117188,43.01110158157949,,
931,927500.0,1627500.0,0.0,0.0,0.0,,7.888414836824811,179.11172485351562,110.00168336850815,,
932,927500.0,1632500.0,1.0,1.0,0.0,구릉사면,9.839404764942214,86.27098846435547,26.64776123414,,
933,927500.0,1637500.0,0.0,0.0,0.0,,9.126326049269938,126.39307403564453,16.241595362475305,,
934,927500.0,1642500.0,29.0,3.0,11.0,산록하사면,5.381825960027563,559.8438110351562,105.36481614131783,,
935,927500.0,1647500.0,23.0,6.0,8.0,구릉정상부,4.040392942307237,10.364500045776367,8.523972823658605,,
936,927500.0,1652500.0,16.0,4.0,14.0,산록하평지,6.981513214493736,88.31510162353516,26.254453846398995,,
937,927500.0,1657500.0,27.0,8.0,19.0,구릉정상부,10.971554026617763,26.53414535522461,7.248554905607073,,
938,927500.0,1662500.0,36.0,3.0,33.0,구릉정상부,13.001347842908396,21.39008903503418,8.799754629178116,,
939,927500.0,1667500.0,0.0,0.0,0.0,,15.99999415269879,7.865510940551758,4.643723004179658,,
940,927500.0,1672500.0,0.0,0.0,0.0,,19.823334231165354,169.1627197265625,79.26252315564739,,
941,927500.0,1677500.0,47.0,2.0,16.0,"산록하사면, 산록하평지",22.962097896953896,24.3886661529541,7.303274711266751,,
942,927500.0,1682500.0,0.0,0.0,0.0,,23.26780252385401,82.82022094726562,23.204165960934205,,
943,927500.0,1687500.0,0.0,0.0,0.0,,24.553515780337815,59.49533462524414,27.668492246493816,,
944,927500.0,1692500.0,0.0,0.0,0.0,,25.948441115039326,74.633544921875,6.103279000769348,,
945,927500.0,1697500.0,4.0,2.0,4.0,구릉정상부,23.726956698422487,113.68194580078125,35.10883523907447,,
946,927500.0,1702500.0,3.0,2.0,2.0,산록하평지,22.419084549485245,245.94061279296875,127.489047141636,,
947,927500.0,1707500.0,22.0,3.0,1.0,산록하사면,19.30295250443516,344.6828918457031,90.12992212321195,,
948,927500.0,1712500.0,84.0,14.0,67.0,구릉정상,14.307473652951858,153.37464904785156,74.27006590389995,,
949,927500.0,1717500.0,85.0,11.0,73.0,산록하사면,9.316846530417015,71.59091186523438,19.039868997243797,,
950,927500.0,1722500.0,2.0,2.0,0.0,구릉정상,4.347810507919537,30.133644104003906,1.6036119497867856,,
951,927500.0,1727500.0,0.0,0.0,0.0,,0.8699528682195935,25.950233459472656,6.948988848958382,,
952,927500.0,1732500.0,0.0,0.0,0.0,,2.3208921066279915,20.195533752441406,4.92168005476824,,
953,927500.0,1737500.0,0.0,0.0,0.0,,5.381457688344798,20.04261016845703,5.997026390286021,,
954,927500.0,1742500.0,0.0,0.0,0.0,,9.748845425826776,5.638710975646973,6.066494635566911,,
955,927500.0,1747500.0,0.0,0.0,0.0,,7.161822109554638,3.6141555309295654,0.553989348573112,,
956,927500.0,1752500.0,0.0,0.0,0.0,,3.2734117128631537,10.927633285522461,1.2306422867905824,,
957,927500.0,1757500.0,0.0,0.0,0.0,,1.703150099234576,1.1143224239349365,14.426825712029027,,
958,927500.0,1762500.0,0.0,0.0,0.0,,0.9787092687615239,4.659200191497803,17.446128982228966,,
959,927500.0,1767500.0,0.0,0.0,0.0,,1.795112427260431,3.8891665935516357,9.527807807063082,,
960,927500.0,1772500.0,0.0,0.0,0.0,,4.268588849151116,14.718644142150879,7.069132626850717,,
961,927500.0,1777500.0,0.0,0.0,0.0,,0.7250409617401461,19.74622344970703,27.4502761660134,,
962,927500.0,1782500.0,0.0,0.0,0.0,,2.6281712233491707,11.64727783203125,16.022645642537334,,
963,927500.0,1787500.0,0.0,0.0,0.0,,4.489785947240303,26.590667724609375,27.87452729140862,,
964,927500.0,1792500.0,0.0,0.0,0.0,,6.401797875129639,36.15618896484375,23.82938445744117,,
965,927500.0,1797500.0,0.0,0.0,0.0,,8.144631000075929,69.91636657714844,22.718542967467737,,
966,927500.0,1802500.0,0.0,0.0,0.0,,9.523267213352986,218.69229125976562,83.99211974427386,,
967,927500.0,1807500.0,0.0,0.0,0.0,,10.547378834608773,339.8763427734375,89.67064228729524,,
968,927500.0,1812500.0,0.0,0.0,0.0,,9.958702375429015,228.1353302001953,127.73570265104739,,
969,927500.0,1817500.0,0.0,0.0,0.0,,9.814676232125903,401.5147705078125,49.71426940079549,,
970,927500.0,1822500.0,0.0,0.0,0.0,,10.748921940568662,93.51407623291016,22.295932324296228,,
971,927500.0,1827500.0,0.0,0.0,0.0,,7.445273499538308,202.04360961914062,31.995464359965997,,
975,932500.0,1577500.0,0.0,0.0,0.0,,7.691492598877727,-4.018787860870361,39.398564915354974,0.10578733384609225,0.05687214806675911
979,932500.0,1597500.0,0.0,0.0,0.0,,0.3178322107277729,1.0,20.685225009895674,,
980,932500.0,1602500.0,0.0,0.0,0.0,,0.39555508320319843,17.75,18.16837351110841,,
981,932500.0,1607500.0,0.0,0.0,0.0,,2.088271524236914,-4.75,3.0026030373660784,,
982,932500.0,1612500.0,0.0,0.0,0.0,,1.9537211356716968,6.490254878997803,9.055319016725335,,
983,932500.0,1617500.0,0.0,0.0,0.0,,0.5914513400636854,21.911893844604492,22.829474403162443,,
984,932500.0,1622500.0,0.0,0.0,0.0,,1.5166045813289895,13.967363357543945,51.73111641227861,,
985,932500.0,1627500.0,0.0,0.0,0.0,,6.014930840101846,24.614810943603516,39.51715071312675,,
986,932500.0,1632500.0,0.0,0.0,0.0,,10.851831776338818,70.72876739501953,53.6875053748681,,
987,932500.0,1637500.0,0.0,0.0,0.0,,12.452713163205397,102.08113098144531,56.32657949512129,,
988,932500.0,1642500.0,0.0,0.0,0.0,,9.614093279622812,201.43072509765625,14.421597439235654,,
989,932500.0,1647500.0,105.0,12.0,83.0,산록하사면,8.932609588105148,348.222900390625,62.303867611656834,,
990,932500.0,1652500.0,20.0,6.0,15.0,산록하평지,10.823688766669502,118.84332275390625,86.94951906362682,,
991,932500.0,1657500.0,73.0,5.0,48.0,산록하사면,14.047471004661192,144.91192626953125,57.92174153845033,,
992,932500.0,1662500.0,10.0,1.0,9.0,산록하사면,17.535110398834192,28.367334365844727,9.658284630618143,,
993,932500.0,1667500.0,2.0,1.0,0.0,구릉사면,19.882080131065816,16.85895538330078,6.139922910504351,,
994,932500.0,1672500.0,22.0,5.0,16.0,지63.1 평지,23.07080140550429,14.40446662902832,8.810695087582593,,
995,932500.0,1677500.0,0.0,0.0,0.0,,26.818401232107693,40.19933319091797,1.4171732214253783,,
996,932500.0,1682500.0,0.0,0.0,0.0,,28.216846500837665,17.93097686767578,7.4238628513291,,
997,932500.0,1687500.0,0.0,0.0,0.0,,29.286087641371047,90.64026641845703,120.2718583377906,,
998,932500.0,1692500.0,9.0,2.0,9.0,구릉정상부,30.32667869024146,202.40411376953125,78.60059625577865,,
999,932500.0,1697500.0,1.0,1.0,0.0,구릉사면54.1,28.449153207947994,40.44010925292969,29.982000483090484,,
1000,932500.0,1702500.0,127.0,28.0,106.0,구릉사면,24.951344890215214,82.58685302734375,17.261981784983572,,
1001,932500.0,1707500.0,0.0,0.0,0.0,,20.116397261236937,122.6944580078125,68.22622569126624,,
1002,932500.0,1712500.0,9.0,3.0,9.0,산록하사면,15.387308592256572,185.46376037597656,61.178610766154726,,
1003,932500.0,1717500.0,2.0,1.0,2.0,은 신평리에서 계로리로 가는 깊은 계곡부 산,10.902710335268239,602.2916259765625,53.021858037831784,,
1004,932500.0,1722500.0,48.0,4.0,39.0,산록하사면,7.139252033385349,146.30223083496094,58.69281661979335,,
1005,932500.0,1727500.0,2.0,2.0,1.0,구릉정상,5.750543151531759,28.22373390197754,4.868015270428519,,
1006,932500.0,1732500.0,0.0,0.0,0.0,,7.019859189505712,13.527633666992188,2.484169674580519,,
1007,932500.0,1737500.0,0.0,0.0,0.0,,8.985254728756944,8.0450439453125,6.534845669371438,,
1008,932500.0,1742500.0,0.0,0.0,0.0,,9.633958964591994,4.53773307800293,0.06681280220453654,,
1009,932500.0,1747500.0,0.0,0.0,0.0,,5.002560566728112,5.652100086212158,2.2129307171935233,,
1010,932500.0,1752500.0,0.0,0.0,0.0,,1.327040083886578,4.285188674926758,0.6377629249671337,,
1011,932500.0,1757500.0,0.0,0.0,0.0,,0.020255238545807918,2.605800151824951,5.611558785344671,,
1012,932500.0,1762500.0,0.0,0.0,0.0,,0.7784896519758472,3.8437888622283936,0.03858275754461676,,
1013,932500.0,1767500.0,0.0,0.0,0.0,,1.0344800739139595,6.899644374847412,3.671080322179918,,
1014,932500.0,1772500.0,10.0,1.0,5.0,산록하평지,4.77860692515833,4.970510959625244,7.3835960877679225,,
1015,932500.0,1777500.0,0.0,0.0,0.0,,0.03790744805072152,6.243579387664795,7.707107686024462,,
1016,932500.0,1782500.0,0.0,0.0,0.0,,1.7750898419784071,3.539977788925171,0.14255043756489955,,
1017,932500.0,1787500.0,0.0,0.0,0.0,,5.752396104268252,26.229433059692383,17.33743784104645,,
1018,932500.0,1792500.0,0.0,0.0,0.0,,10.146445787272508,55.28673553466797,50.87985222779443,,
1019,932500.0,1797500.0,0.0,0.0,0.0,,13.14453660283975,111.15424346923828,24.801418975571863,,
1020,932500.0,1802500.0,0.0,0.0,0.0,,14.040763865484985,110.21192169189453,59.62927098777057,,
1021,932500.0,1807500.0,0.0,0.0,0.0,,15.32943100452651,189.7042236328125,20.98464193494107,,
1022,932500.0,1812500.0,0.0,0.0,0.0,,14.930505940662595,126.12205505371094,87.00798680948344,,
1023,932500.0,1817500.0,0.0,0.0,0.0,,14.814121755088872,217.7812957763672,90.1809809648907,,
1024,932500.0,1822500.0,0.0,0.0,0.0,,14.359498140560149,137.7705078125,7.6815156114240315,,
1025,932500.0,1827500.0,0.0,0.0,0.0,,12.086685296111561,235.09144592285156,97.02997531450463,,
1032,937500.0,1592500.0,0.0,0.0,0.0,,0.14146908685284318,-3.0,6.402109531211579,0.04959968328475954,0.030256809666752815
1034,937500.0,1602500.0,0.0,0.0,0.0,,1.6055790781809576,12.266993522644043,27.249421524520148,,
1035,937500.0,1607500.0,0.0,0.0,0.0,,1.137273365203728,20.112356185913086,16.51795395242042,,
1036,937500.0,1612500.0,0.0,0.0,0.0,,1.3146261363415535,68.31312561035156,35.80385450826842,,
1037,937500.0,1617500.0,0.0,0.0,0.0,,1.0749708956508925,56.21879959106445,49.549534551350774,,
1038,937500.0,1622500.0,0.0,0.0,0.0,,2.198256886926615,209.26968383789062,35.386409062775286,,
1039,937500.0,1627500.0,0.0,0.0,0.0,,6.242980784623528,5.234899997711182,24.03901932406356,,
1040,937500.0,1632500.0,0.0,0.0,0.0,,10.959039545310892,57.65593338012695,27.23749772054287,,
1041,937500.0,1637500.0,0.0,0.0,0.0,,15.850119445423664,97.9100570678711,64.47364667348876,,
1042,937500.0,1642500.0,0.0,0.0,0.0,,14.349129887019295,271.03533935546875,48.100852428755246,,
1043,937500.0,1647500.0,0.0,0.0,0.0,,13.901735610303122,295.4012451171875,118.32773351419786,,
1044,937500.0,1652500.0,0.0,0.0,0.0,,15.186144258599331,274.8036193847656,16.07137944791424,,
1045,937500.0,1657500.0,2.0,1.0,1.0,산록하사면,17.831985360783833,323.3558044433594,96.54024477757025,,
1046,937500.0,1662500.0,28.0,3.0,17.0,구릉사면,21.116850060779498,71.77945709228516,40.24560305635678,,
1047,937500.0,1667500.0,13.0,4.0,11.0,구릉정상부,24.1783872040682,38.44362258911133,11.476487803185538,,
1048,937500.0,1672500.0,3.0,1.0,2.0,,26.861853527706263,12.52917766571045,0.8851909389018747,,
1049,937500.0,1677500.0,0.0,0.0,0.0,,30.141730907465185,21.885154724121094,17.026162783618613,,
1050,937500.0,1682500.0,0.0,0.0,0.0,,33.181172652795176,13.694477081298828,5.995415822575168,,
1051,937500.0,1687500.0,0.0,0.0,0.0,,34.09508353855192,19.677932739257812,1.1450020799866663,,
1052,937500.0,1692500.0,0.0,0.0,0.0,,34.87252908037539,30.08566665649414,5.593852007119125,,
1053,937500.0,1697500.0,0.0,0.0,0.0,,31.185497402999015,68.62217712402344,52.1786529608546,,
1054,937500.0,1702500.0,11.0,3.0,10.0,산록하사면,26.54496327392242,151.30116271972656,70.10481929135169,,
1055,937500.0,1707500.0,28.0,6.0,30.0,구릉정상부,22.062069308098057,137.65281677246094,19.283133823220055,,
1056,937500.0,1712500.0,13.0,4.0,5.0,산록하사면,17.855943803024086,111.1349868774414,15.423120948776507,,
1057,937500.0,1717500.0,8.0,5.0,4.0,산록하사면,14.175138660280759,163.6559295654297,111.16627529081374,,
1058,937500.0,1722500.0,0.0,0.0,0.0,,11.53405318956082,111.94955444335938,143.13100253344157,,
1059,937500.0,1727500.0,0.0,0.0,0.0,,10.73006103994987,50.8917236328125,35.781519293390716,,
1060,937500.0,1732500.0,0.0,0.0,0.0,,11.839708639287831,44.169654846191406,12.09462901412315,,
1061,937500.0,1737500.0,0.0,0.0,0.0,,13.486148352728327,19.630910873413086,7.499552560713629,,
1062,937500.0,1742500.0,0.0,0.0,0.0,,9.586152534882919,10.55270004272461,5.977643731171693,,
1063,937500.0,1747500.0,0.0,0.0,0.0,,4.9098642867581255,3.594644546508789,1.534164954960266,,
1064,937500.0,1752500.0,0.0,0.0,0.0,,2.007963504430778,4.911755561828613,0.7687063155712136,,
1065,937500.0,1757500.0,3.0,1.0,4.0,평지,2.747000772296676,5.163633346557617,1.7698485565629238,,
1066,937500.0,1762500.0,0.0,0.0,0.0,,1.015570809004403,5.877788543701172,2.9986784447313686,,
1067,937500.0,1767500.0,13.0,1.0,8.0,,0.799246310120818,2.884079933166504,2.1565629405933597,,
1068,937500.0,1772500.0,0.0,0.0,0.0,,3.948025895836516,21.043800354003906,10.44659255247126,,
1069,937500.0,1777500.0,0.0,0.0,0.0,,2.7674488430012354,43.54612350463867,25.67176099787411,,
1070,937500.0,1782500.0,0.0,0.0,0.0,,0.8994801219046673,4.319544315338135,2.5208006558422733,,
1071,937500.0,1787500.0,0.0,0.0,0.0,,3.8903036048001938,52.27093505859375,14.090370086912053,,
1072,937500.0,1792500.0,0.0,0.0,0.0,,8.678797078071423,54.59556579589844,29.72667662699911,,
1073,937500.0,1797500.0,0.0,0.0,0.0,,13.467290551342648,126.726318359375,2.05455400954606,,
1074,937500.0,1802500.0,0.0,0.0,0.0,,18.25578402461388,7.229711055755615,2.6372913204798727,,
1075,937500.0,1807500.0,0.0,0.0,0.0,,20.21721319975441,50.52774429321289,8.966986605684953,,
1076,937500.0,1812500.0,0.0,0.0,0.0,,19.91643196674411,129.71719360351562,52.751109222718355,,
1077,937500.0,1817500.0,0.0,0.0,0.0,,19.813847107710753,120.28932189941406,62.41072672498641,,
1078,937500.0,1822500.0,0.0,0.0,0.0,,18.62393757541789,152.63088989257812,24.428326715730662,,
1079,937500.0,1827500.0,0.0,0.0,0.0,,16.933511904255166,101.83901977539062,41.37153217778382,,
1083,942500.0,1577500.0,0.0,0.0,0.0,,1.8144346344998614,191.04983520507812,18.651543070900516,,
1086,942500.0,1592500.0,0.0,0.0,0.0,,0.8240820479908166,30.273704528808594,17.346786896152764,0.09567085057497025,0.06132419779896736
1087,942500.0,1597500.0,0.0,0.0,0.0,,2.3862466012169263,1.257574200630188,15.632238393422927,,
1089,942500.0,1607500.0,0.0,0.0,0.0,,2.30003323202957,36.52867889404297,81.73462602356156,,
1090,942500.0,1612500.0,0.0,0.0,0.0,,5.866599250587306,57.625423431396484,31.81523817738936,,
1091,942500.0,1617500.0,0.0,0.0,0.0,,6.01280867729798,147.99234008789062,116.14506792494049,,
1092,942500.0,1622500.0,0.0,0.0,0.0,,6.73894827223319,447.1498718261719,69.85910145564888,,
1093,942500.0,1627500.0,0.0,0.0,0.0,,9.261810893963954,58.6423454284668,61.7301030814435,,
1094,942500.0,1632500.0,0.0,0.0,0.0,,13.131597108098429,73.61972045898438,61.9658989142477,,
1095,942500.0,1637500.0,0.0,0.0,0.0,,17.423104811942345,136.98855590820312,75.22248992779762,,
1096,942500.0,1642500.0,0.0,0.0,0.0,,19.218851876212906,95.09317779541016,54.74167152824309,,
1097,942500.0,1647500.0,0.0,0.0,0.0,,18.887164739685833,272.15692138671875,77.81905007963152,,
1098,942500.0,1652500.0,0.0,0.0,0.0,,19.85159228798162,367.2545166015625,48.6553292614893,,
1099,942500.0,1657500.0,3.0,2.0,0.0,평지추정,21.94188781377917,77.74116516113281,17.126339088919774,,
1100,942500.0,1662500.0,14.0,3.0,1.0,산록하평지,24.87577699545306,86.58354187011719,43.00113999252761,,
1101,942500.0,1667500.0,10.0,3.0,8.0,평지,28.187076317917214,35.012943267822266,19.899384740233533,,
1102,942500.0,1672500.0,6.0,1.0,0.0,평지,30.99768495219719,78.11105346679688,38.99993462776758,,
1103,942500.0,1677500.0,0.0,0.0,0.0,,33.8795106155589,54.11579895019531,15.815310205906092,,
1104,942500.0,1682500.0,0.0,0.0,0.0,,37.212712971562084,55.56135559082031,4.74087008775803,,
1105,942500.0,1687500.0,0.0,0.0,0.0,,38.95220807173326,48.52753448486328,17.294278896600918,,
1106,942500.0,1692500.0,0.0,0.0,0.0,,37.716056059912304,20.85552215576172,2.287529135031576,,
1107,942500.0,1697500.0,10.0,5.0,8.0,평지,33.23553387048085,53.870933532714844,22.473999989484632,,
1108,942500.0,1702500.0,2.0,2.0,1.0,산록하평지,28.9257763698282,324.722412109375,86.65986850244141,,
1109,942500.0,1707500.0,27.0,6.0,9.0,산록하사면,24.875698292485048,272.21038818359375,90.89374140620873,,
1110,942500.0,1712500.0,26.0,9.0,24.0,산록하사면,21.23441057529442,98.74967956542969,8.557160853344655,,
1111,942500.0,1717500.0,12.0,1.0,3.0,,18.248288123043416,572.0305786132812,71.21462990230464,,
1112,942500.0,1722500.0,0.0,0.0,0.0,,16.28188706394438,191.62767028808594,76.15703432312526,,
1113,942500.0,1727500.0,0.0,0.0,0.0,,15.722584816259424,116.38404846191406,40.666150797871545,,
1114,942500.0,1732500.0,0.0,0.0,0.0,,16.65955808906995,45.88728713989258,30.44528064330608,,
1115,942500.0,1737500.0,0.0,0.0,0.0,,16.086112912083557,9.653666496276855,3.2676126595542745,,
1116,942500.0,1742500.0,2.0,2.0,1.0,구릉정상,11.87330937492332,4.897799968719482,0.2745854263811463,,
1117,942500.0,1747500.0,0.0,0.0,0.0,,8.554994003795834,12.285322189331055,4.142001196837303,,
1118,942500.0,1752500.0,0.0,0.0,0.0,,6.8592198933798105,6.233855247497559,3.717882489262957,,
1119,942500.0,1757500.0,0.0,0.0,0.0,,6.946334628160859,6.6262664794921875,2.123715408177788,,
1120,942500.0,1762500.0,0.0,0.0,0.0,,4.528369267355621,16.101543426513672,5.55198749186908,,
1121,942500.0,1767500.0,0.0,0.0,0.0,,2.499068058625479,3.84497332572937,1.599965657815918,,
1122,942500.0,1772500.0,0.0,0.0,0.0,,5.711880649970592,4.307255268096924,9.077678394400372,,
1123,942500.0,1777500.0,0.0,0.0,0.0,,4.909458450704104,24.059688568115234,21.275250877336735,,
1124,942500.0,1782500.0,0.0,0.0,0.0,,0.5117972252661703,23.340534210205078,39.73800741101863,,
1125,942500.0,1787500.0,0.0,0.0,0.0,,2.451439380337425,10.976310729980469,15.07394627985454,,
1126,942500.0,1792500.0,0.0,0.0,0.0,,7.357935234308716,12.181255340576172,2.5262641533332273,,
1127,942500.0,1797500.0,0.0,0.0,0.0,,12.339079861835222,38.637657165527344,13.038849454542442,,
1128,942500.0,1802500.0,0.0,0.0,0.0,,17.33108688920615,60.38261032104492,28.11624461416294,,
1129,942500.0,1807500.0,0.0,0.0,0.0,,22.326671352570212,6.320088863372803,3.634502623518766,,
1130,942500.0,1812500.0,0.0,0.0,0.0,,24.908001062464486,23.70039939880371,1.5032079075123599,,
1131,942500.0,1817500.0,0.0,0.0,0.0,,24.81368314138145,61.50453186035156,27.409027037944973,,
1132,942500.0,1822500.0,0.0,0.0,0.0,,23.184195366183715,65.82408905029297,73.53794342497197,,
1133,942500.0,1827500.0,0.0,0.0,0.0,,21.849478011519256,213.85142517089844,52.45186306045385,,
1137,947500.0,1577500.0,0.0,0.0,0.0,,0.7025840994823906,9.429666519165039,20.331613887530025,0.12526408433914185,0.07712751626968384
1141,947500.0,1597500.0,0.0,0.0,0.0,,4.565270834390393,59.572410583496094,48.376467304969054,,
1143,947500.0,1607500.0,0.0,0.0,0.0,,1.102060397197647,44.189579010009766,19.948758641709396,,
1144,947500.0,1612500.0,0.0,0.0,0.0,,1.4292790523200867,4.800727844238281,74.14399078398287,,
1145,947500.0,1617500.0,4.0,1.0,4.0,구릉정상부,5.018652790774316,97.15043640136719,88.10837761043548,,
1146,947500.0,1622500.0,0.0,0.0,0.0,,6.786198280692431,88.28983306884766,36.54905348014854,,
1147,947500.0,1627500.0,0.0,0.0,0.0,,8.221919638809302,80.52167510986328,67.4000588770832,,
1148,947500.0,1632500.0,0.0,0.0,0.0,,11.133059309115081,53.794532775878906,13.678886185553445,,
1149,947500.0,1637500.0,0.0,0.0,0.0,,15.175310758383496,73.96308898925781,8.508541358190001,,
1150,947500.0,1642500.0,0.0,0.0,0.0,,19.621686431157872,290.341552734375,77.69787088271376,,
1151,947500.0,1647500.0,0.0,0.0,0.0,,23.87868779538134,239.46658325195312,66.77485473227631,,
1152,947500.0,1652500.0,21.0,3.0,15.0,산록하평지,24.648579173930354,339.108642578125,128.35305546488397,,
1153,947500.0,1657500.0,20.0,2.0,19.0,산록하사면,26.361205961748652,127.40889739990234,63.083265404001416,,
1154,947500.0,1662500.0,0.0,0.0,0.0,,28.849157773182082,136.79710388183594,29.340369761318023,,
1155,947500.0,1667500.0,25.0,9.0,20.0,평지,31.92619934271742,31.9063777923584,7.528726345565259,,
1156,947500.0,1672500.0,5.0,3.0,5.0,산록하사면,35.2576401112544,203.3455810546875,36.482876744091904,,
1157,947500.0,1677500.0,0.0,0.0,0.0,,37.909346301426716,236.47364807128906,50.76195307766721,,
1158,947500.0,1682500.0,0.0,0.0,0.0,,40.91556310446664,52.464385986328125,17.18423676084901,,
1159,947500.0,1687500.0,0.0,0.0,0.0,,43.84146787946737,46.9910888671875,9.423884538932707,,
1160,947500.0,1692500.0,0.0,0.0,0.0,,40.05703868358056,115.37567138671875,41.728392715383144,,
1161,947500.0,1697500.0,1.0,1.0,1.0,구릉정상부,35.870129286626515,29.638233184814453,3.5715159565870853,,
1162,947500.0,1702500.0,23.0,7.0,15.0,산록하사면,31.9181140103975,180.00814819335938,149.34901521092345,,
1163,947500.0,1707500.0,9.0,2.0,3.0,산록하사면,28.29957294593268,200.0566864013672,43.79497866426471,,
1164,947500.0,1712500.0,38.0,7.0,37.0,산록하사면,25.15880871312465,383.8523254394531,78.42623659218567,,
1165,947500.0,1717500.0,6.0,4.0,3.0,산록하평지,22.695054148537054,297.7986755371094,19.368222349479762,,
1166,947500.0,1722500.0,0.0,0.0,0.0,,21.14628359183856,203.90631103515625,58.20076939699795,,
1167,947500.0,1727500.0,0.0,0.0,0.0,,20.718714648546435,284.13604736328125,53.187412796606814,,
1168,947500.0,1732500.0,0.0,0.0,0.0,,21.479407897549798,61.840877532958984,9.50861220691436,,
1169,947500.0,1737500.0,0.0,0.0,0.0,,18.916769906908026,28.410511016845703,10.80768741696982,,
1170,947500.0,1742500.0,0.0,0.0,0.0,,15.493761021883673,10.367988586425781,4.402188831544902,,
1171,947500.0,1747500.0,0.0,0.0,0.0,,13.093742028662035,12.270466804504395,5.1635103157432685,,
1172,947500.0,1752500.0,0.0,0.0,0.0,,11.79541224566836,12.642822265625,7.632131509176727,,
1173,947500.0,1757500.0,0.0,0.0,0.0,,11.568659472996686,12.62540054321289,6.915445119775888,,
1174,947500.0,1762500.0,0.0,0.0,0.0,,8.31660357222425,19.950611114501953,5.041919842528143,,
1175,947500.0,1767500.0,0.0,0.0,0.0,,7.358904227923462,3.538100004196167,0.6453336016995278,,
1176,947500.0,1772500.0,0.0,0.0,0.0,,9.327938677922976,8.960577964782715,1.6150200726655382,,
1177,947500.0,1777500.0,0.0,0.0,0.0,,7.479130118986276,5.203400135040283,0.8708854105518548,,
1178,947500.0,1782500.0,0.0,0.0,0.0,,4.479138098037232,8.785255432128906,3.3369748022387333,,
1179,947500.0,1787500.0,0.0,0.0,0.0,,4.7707963750078415,64.20145416259766,34.5649778610456,,
1180,947500.0,1792500.0,0.0,0.0,0.0,,8.418680358361033,35.683311462402344,17.52465315703571,,
1181,947500.0,1797500.0,0.0,0.0,0.0,,12.99953306471889,58.873634338378906,22.301660635662014,,
1182,947500.0,1802500.0,0.0,0.0,0.0,,17.807345136914307,66.63409423828125,23.76930124277667,,
1183,947500.0,1807500.0,0.0,0.0,0.0,,22.698352842214156,7.711955547332764,2.406607111328482,,
1184,947500.0,1812500.0,0.0,0.0,0.0,,27.628407530549374,59.728057861328125,17.761532112421285,,
1185,947500.0,1817500.0,0.0,0.0,0.0,,29.80385888007117,34.53244400024414,20.610662325473143,,
1186,947500.0,1822500.0,0.0,0.0,0.0,,27.895569159665598,139.38323974609375,54.688167497019,,
1187,947500.0,1827500.0,0.0,0.0,0.0,,26.796558610018852,228.123046875,66.90404095106081,,
1194,952500.0,1592500.0,0.0,0.0,0.0,,3.429527471648973,206.46717834472656,126.90945473063069,0.09519383609294893,0.05964583158493042
1198,952500.0,1612500.0,0.0,0.0,0.0,,2.0515823591260967,-1.0,4.880852434192667,,
1199,952500.0,1617500.0,17.0,5.0,12.0,산록하사면,0.5172142515903159,14.541177749633789,33.36856530559757,,
1200,952500.0,1622500.0,0.0,0.0,0.0,,2.4687536251374196,80.42713165283203,74.94058501848802,,
1201,952500.0,1627500.0,0.0,0.0,0.0,,4.073106697163661,10.795766830444336,20.501551574592305,,
1202,952500.0,1632500.0,0.0,0.0,0.0,,8.450874022151625,529.9102172851562,69.526386226928,,
1203,952500.0,1637500.0,0.0,0.0,0.0,,12.809382709822762,294.75177001953125,118.92811103474881,,
1204,952500.0,1642500.0,0.0,0.0,0.0,,16.982923570032707,154.53646850585938,4.029563231704531,,
1205,952500.0,1647500.0,0.0,0.0,0.0,,20.493023970415283,179.0224609375,13.133752665298033,,
1206,952500.0,1652500.0,9.0,1.0,0.0,평지,24.357887772499197,163.6206512451172,80.25352008668476,,
1207,952500.0,1657500.0,34.0,5.0,28.0,산록하평지,28.571834946279875,90.16346740722656,39.23542279681111,,
