cell_id,ctr_x,ctr_y,n_dolmen,n_sites,n_extant,landform_mode,dist_coast_km,elev_m,bathy_grad,curr_p90,curr_mean,marine_dist_km,marine_curr_p90,marine_curr_mean,marine_depth,marine_grad,risk_score,landform_g,y,dist_coast_km_z,elev_m_z,marine_curr_p90_z,marine_grad_z,marine_depth_z
786,912500.0,1712500.0,9.0,7.0,5.0,산록하사면,9.27215856110164,61.314453125,11.052561463423388,,,12.993452900315656,0.09289299696683884,0.04667699,5.0,0.45069390943299864,1.039933453823192,산록,9,-0.675463153406952,-0.5773027723157405,1.453393081167248,-0.5803040906822636,-0.6544286
787,912500.0,1717500.0,67.0,10.0,34.0,산록하사면,7.652466649180387,49.810211181640625,46.47711484289957,,,12.370632227440534,0.09289299696683884,0.04667699,5.0,0.45069390943299864,1.039933453823192,산록,67,-0.7424093910058867,-0.6320489857240893,1.453393081167248,-0.5803040906822636,-0.6544286
788,912500.0,1722500.0,35.0,11.0,16.0,산록하사면,4.517224895535532,83.21771240234375,17.71946574334208,,,12.376195205393966,0.1305331975221634,0.065668084,6.25,0.25,1.6989122299030321,산록,35,-0.87199739340607,-0.4730698717352698,2.7444702610202834,-0.6204009862812274,-0.5192869
790,912500.0,1732500.0,0.0,0.0,0.0,,0.54514782940462,10.906444549560547,43.653381796586906,,,11.656700509978414,0.03694566190242767,0.020523673,9.0,2.5,-0.18037748230354797,기타,0,-1.0361740575440381,-0.817183644827627,-0.4656277133442952,-0.17087057774739148,-0.22197501
791,912500.0,1737500.0,0.0,0.0,0.0,,4.240931333930202,387.5914306640625,84.84255654477684,,,7.393835501518457,0.03694566190242767,0.020523673,9.0,2.5,-0.18037748230354797,기타,0,-0.8834173519093791,0.9753791975636692,-0.4656277133442952,-0.17087057774739148,-0.22197501
792,912500.0,1742500.0,0.0,0.0,0.0,,0.798121198415087,5.463188648223877,13.499937057499269,,,4.843442997259114,0.03694566190242767,0.020523673,9.0,2.5,-0.18037748230354797,기타,0,-1.0257179855322387,-0.8430869290838179,-0.4656277133442952,-0.17087057774739148,-0.22197501
816,917500.0,1592500.0,0.0,0.0,0.0,,0.21882699358939936,14.303878784179688,49.01926678078845,,,11.345599456421922,0.03916055783629418,0.02385827,6.0,9.46787330924955,-1.101549688340299,기타,0,-1.0496617782933844,-0.801015985927107,-0.3896557059220392,1.2212498379499246,-0.5463152
817,917500.0,1597500.0,0.0,0.0,0.0,,1.6917220553402275,78.26414489746094,24.531594177616935,,,12.481363540417963,0.03916055783629418,0.02385827,6.0,9.46787330924955,-1.101549688340299,기타,0,-0.9887830506560369,-0.4966428342207742,-0.3896557059220392,1.2212498379499246,-0.5463152
818,917500.0,1602500.0,0.0,0.0,0.0,,3.46193854518267,83.0849609375,18.07236605676949,,,15.25930026674186,0.03916055783629418,0.02385827,6.0,9.46787330924955,-1.101549688340299,기타,0,-0.9156152260479792,-0.47370160740811024,-0.3896557059220392,1.2212498379499246,-0.5463152
819,917500.0,1607500.0,0.0,0.0,0.0,,7.230401285026659,303.4785461425781,159.80947430312105,,,18.97124280149041,0.03916055783629418,0.02385827,6.0,9.46787330924955,-1.101549688340299,기타,0,-0.7598544914863847,0.575104068695829,-0.3896557059220392,1.2212498379499246,-0.5463152
820,917500.0,1612500.0,0.0,0.0,0.0,,5.582705805232207,106.23043823242188,94.9248119839834,,,21.745094903111724,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,기타,0,-0.8279581921155774,-0.36355725842235953,-1.0900918729660427,-0.6204009862812274,-0.0057482054
821,917500.0,1617500.0,0.0,0.0,0.0,,5.675736415692769,57.545677185058594,37.435260707796445,,,24.70683905795276,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,기타,0,-0.8241129859340642,-0.59523756653444,-1.0900918729660427,-0.6204009862812274,-0.0057482054
822,917500.0,1622500.0,0.0,0.0,0.0,,3.576861076474175,286.91754150390625,56.66041128307827,,,28.249011312359666,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,기타,0,-0.9108651677012742,0.496293809082962,-1.0900918729660427,-0.6204009862812274,-0.0057482054
823,917500.0,1627500.0,5.0,3.0,5.0,산록하사면,0.38832435484620886,1.1442400217056274,3.24834688270572,,,32.18051248840001,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,산록,5,-1.042655994949297,-0.863639876802685,-1.0900918729660427,-0.6204009862812274,-0.0057482054
824,917500.0,1632500.0,6.0,1.0,8.0,구릉정상부,3.631763883437358,198.32496643066406,97.88270099962648,,,36.37532306256968,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,구릉,6,-0.9085958865294951,0.07470079624177035,-1.0900918729660427,-0.6204009862812274,-0.0057482054
825,917500.0,1637500.0,87.0,16.0,63.0,구릉정상부,6.167266966524652,33.45414352416992,6.565860099572927,,,40.75221309078267,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,구릉,87,-0.8037967018303215,-0.709883994315347,-1.0900918729660427,-0.6204009862812274,-0.0057482054
826,917500.0,1642500.0,78.0,13.0,79.0,산록하평지,2.1052099405273332,0.10058090090751648,12.043000202567315,,,45.25838724133685,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,산록,78,-0.9716924805283009,-0.8686064261185018,-1.0900918729660427,-0.6204009862812274,-0.0057482054
827,917500.0,1647500.0,0.0,0.0,0.0,,0.512506350430183,1.9118777513504028,3.2356206527212703,,,49.85862710056307,0.045706267654895785,0.02389438,6.5,0.75,0.2072586866507756,기타,0,-1.0375232179559162,-0.8599868539286579,-0.16513467659556272,-0.520505339940375,-0.49225852
828,917500.0,1652500.0,22.0,2.0,22.0,구릉사면,1.1628285300217336,16.911632537841797,4.83589201414644,,,46.28861792512852,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,구릉,22,-1.0106436473225415,-0.7886062466137906,0.1698776228647523,0.07928465440872084,-0.49225852
829,917500.0,1657500.0,3.0,2.0,3.0,구릉정상부,1.8643185550621388,3.556166648864746,4.15287201217447,,,42.84451586818077,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,구릉,3,-0.9816491715558929,-0.8521620366715538,0.1698776228647523,0.07928465440872084,-0.49225852
830,917500.0,1662500.0,54.0,10.0,38.0,구릉사면,6.341189792529083,18.919198989868164,1.5510716330883048,,,39.73246695762874,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,구릉,54,-0.7966080020857141,-0.7790526695980083,0.1698776228647523,0.07928465440872084,-0.49225852
831,917500.0,1667500.0,36.0,7.0,26.0,산록하사면,11.133871577990071,3.5418214797973633,17.51277179458052,,,37.03627034542387,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,산록,36,-0.5985135304247624,-0.8522303022462008,0.1698776228647523,0.07928465440872084,-0.49225852
832,917500.0,1672500.0,10.0,4.0,10.0,산록하사면,13.468883357706265,6.228111267089844,6.73301957958588,,,34.85257109109152,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,산록,10,-0.502001192337103,-0.8394468268380996,0.1698776228647523,0.07928465440872084,-0.49225852
833,917500.0,1677500.0,21.0,4.0,12.0,산록하사면,12.96281852066712,17.83348846435547,11.93071519847366,,,32.78072254075226,0.04753097668290141,0.02559885,8.25,1.732375827274647,0.10275550636091092,산록,21,-0.5229182177118249,-0.7842193325056603,-0.10254626975465868,-0.324235203509914,-0.30306005
834,917500.0,1682500.0,53.0,9.0,42.0,평지(추정),13.482991135632009,52.84638977050781,49.4449350802257,,,29.75561556081687,0.04753097668290141,0.02559885,8.25,1.732375827274647,0.10275550636091092,평지,53,-0.5014180798043686,-0.6176004647532721,-0.10254626975465868,-0.324235203509914,-0.30306005
835,917500.0,1687500.0,9.0,2.0,1.0,구릉정상,15.586365771350426,51.27572250366211,21.254544877973892,,,27.31698271245327,0.04753097668290141,0.02559885,8.25,1.732375827274647,0.10275550636091092,구릉,9,-0.41447992997107874,-0.6250749325024382,-0.10254626975465868,-0.324235203509914,-0.30306005
836,917500.0,1692500.0,0.0,0.0,0.0,,18.18103154773402,107.0719985961914,57.33595591781124,,,25.632760905173964,0.04753097668290141,0.02559885,8.25,1.732375827274647,0.10275550636091092,기타,0,-0.3072353915023052,-0.3595524536296779,-0.10254626975465868,-0.324235203509914,-0.30306005
837,917500.0,1697500.0,53.0,14.0,37.0,산록하사면,14.839029146404824,225.302490234375,154.81588286172445,,,24.85677611298695,0.04753097668290141,0.02559885,8.25,1.732375827274647,0.10275550636091092,산록,53,-0.4453693694328389,0.20308103047696002,-0.10254626975465868,-0.324235203509914,-0.30306005
838,917500.0,1702500.0,29.0,7.0,26.0,산록하사면,12.642929402476472,45.43769073486328,42.36448143760096,,,22.33356029977408,0.09289299696683884,0.04667699,5.0,0.45069390943299864,1.039933453823192,산록,29,-0.5361400982151993,-0.6528568702148896,1.453393081167248,-0.5803040906822636,-0.6544286
839,917500.0,1707500.0,16.0,8.0,10.0,평지,12.226632477675787,35.42646789550781,7.748009918708777,,,19.570146629433157,0.09289299696683884,0.04667699,5.0,0.45069390943299864,1.039933453823192,평지,16,-0.5533467735306018,-0.7004981267827123,1.453393081167248,-0.5803040906822636,-0.6544286
840,917500.0,1712500.0,27.0,9.0,18.0,구릉사면,13.582771176908695,39.47913360595703,6.759107982242515,,,17.8099231478236,0.09289299696683884,0.04667699,5.0,0.45069390943299864,1.039933453823192,구릉,27,-0.49729390143329993,-0.6812123621969787,1.453393081167248,-0.5803040906822636,-0.6544286
841,917500.0,1717500.0,76.0,20.0,67.0,산록하사면,10.240092579109307,49.52045440673828,16.582607575708245,,,17.360762827861333,0.09289299696683884,0.04667699,5.0,0.45069390943299864,1.039933453823192,산록,76,-0.6354558283887215,-0.633427875903331,1.453393081167248,-0.5803040906822636,-0.6544286
842,917500.0,1722500.0,17.0,2.0,16.0,구릉정상,5.245042673917225,144.072509765625,43.96543777646799,,,17.35049185815618,0.1305331975221634,0.065668084,6.25,0.25,1.6989122299030321,구릉,17,-0.841914720546098,-0.18347497797565868,2.7444702610202834,-0.6204009862812274,-0.5192869
843,917500.0,1727500.0,34.0,6.0,10.0,산록하사면,0.24999276872514373,19.86888885498047,72.5527575268094,,,17.35325205343854,0.18469434082508088,0.09045554,6.25,0.25,2.6074107603936825,산록,34,-1.0483736127034744,-0.7745332997618067,4.602223809659519,-0.6204009862812274,-0.5192869
844,917500.0,1732500.0,0.0,0.0,0.0,,0.21257102128108005,-0.2937292158603668,10.45206176494925,,,14.453835423504273,0.03694566190242767,0.020523673,9.0,2.5,-0.18037748230354797,기타,0,-1.0499203545111715,-0.8704828631673684,-0.4656277133442952,-0.17087057774739148,-0.22197501
845,917500.0,1737500.0,0.0,0.0,0.0,,4.729681718443542,297.99908447265625,22.726305539527523,,,11.300597112273785,0.03694566190242767,0.020523673,9.0,2.5,-0.18037748230354797,기타,0,-0.8632159795821018,0.5490284889730321,-0.4656277133442952,-0.17087057774739148,-0.22197501
846,917500.0,1742500.0,0.0,0.0,0.0,,3.3713652899881352,303.93878173828125,58.54962686478965,,,9.823117210850855,0.03694566190242767,0.020523673,9.0,2.5,-0.18037748230354797,기타,0,-0.9193588631049611,0.5772942309216005,-0.4656277133442952,-0.17087057774739148,-0.22197501
851,917500.0,1767500.0,0.0,0.0,0.0,,2.3663960814848637,-1.75,1.5811388300841898,0.03380710780620576,0.01753329113125801,3.161866291039716,0.03380710780620576,0.017533291,1.0,0.3535533905932738,0.06218747950360276,기타,0,-0.9608969524890514,-0.8774129426564279,-0.5732816448213731,-0.5997119205130237,-1.0868822
852,917500.0,1772500.0,0.0,0.0,0.0,,0.4292326865184514,3.0949666500091553,6.035616254575032,0.0695816144347191,0.03564302995800972,3.6490123451393432,0.03380710780620576,0.017533291,1.0,0.3535533905932738,0.06218747950360276,기타,0,-1.0409651432065992,-0.8543567882845319,-0.5732816448213731,-0.5997119205130237,-1.0868822
853,917500.0,1777500.0,0.0,0.0,0.0,,1.6259846856417908,-3.0,2.763918892342633,0.0841658413410187,0.043350700289011,2.448597025351489,0.0841658413410187,0.0433507,1.0,0.5590169943749475,0.8786460333366863,기타,0,-0.9915001535436722,-0.8833614238425297,1.1540474000261172,-0.5586620815144415,-1.0868822
870,922500.0,1592500.0,0.0,0.0,0.0,,0.32223139604358153,-4.25,20.431427559017596,,,10.867819344296093,0.08182709962129593,0.04651483,33.5,5.380810812507721,0.17625169871747134,기타,0,-1.0453877952941966,-0.8893099050286314,1.0738274219347097,0.40469033845495855,2.4268034
871,922500.0,1597500.0,0.0,0.0,0.0,,1.4382247589663395,66.94718933105469,44.39450454831359,,,14.194075625388695,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,기타,0,-0.9992607779996301,-0.550497792037348,-0.03158862749808653,4.440484155517764,-1.1646534
872,922500.0,1602500.0,0.0,0.0,0.0,,0.7988529915976174,-4.0,4.066918814552265,,,16.76382482151334,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,기타,0,-1.0256877385451972,-0.8881202087914111,-0.03158862749808653,4.440484155517764,-1.1646534
873,922500.0,1607500.0,0.0,0.0,0.0,,3.9972101090217107,132.32510375976562,140.6272756308614,,,20.26277035435974,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,기타,0,-0.8934910078377298,-0.2393783568647414,-0.03158862749808653,4.440484155517764,-1.1646534
874,922500.0,1612500.0,1.0,1.0,0.0,산으로 이어지는 능선에서 남동쪽으로 뻗은 나,7.390756360625966,136.7843475341797,76.68964915774421,,,24.292671780202628,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,기타,1,-0.7532265834797736,-0.21815777470766662,-0.03158862749808653,4.440484155517764,-1.1646534
875,922500.0,1617500.0,57.0,8.0,38.0,평지,8.224784643769219,59.177391052246094,26.59369184952285,,,28.6301928391652,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,평지,57,-0.718753943839739,-0.587472591142387,-0.03158862749808653,4.440484155517764,-1.1646534
876,922500.0,1622500.0,24.0,5.0,4.0,산록하사면,4.933644895621228,18.93755531311035,6.834289055199549,,,31.765497029622683,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,산록,24,-0.8547856310570086,-0.7789653158032467,-1.0900918729660427,-0.6204009862812274,-0.0057482054
877,922500.0,1627500.0,8.0,2.0,3.0,구릉정상,2.9879172422641016,33.21503448486328,35.015666283134664,,,35.30758481444478,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,구릉,8,-0.9352078056852391,-0.7110218628127409,-1.0900918729660427,-0.6204009862812274,-0.0057482054
878,922500.0,1632500.0,21.0,1.0,22.0,구릉사면(평지로 이어지는 나지막한 구릉사면),6.596548107696088,277.01666259765625,67.32155338468893,,,39.16891994068073,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,구릉,21,-0.7860533538132808,0.449177655563202,-1.0900918729660427,-0.6204009862812274,-0.0057482054
879,922500.0,1637500.0,0.0,0.0,0.0,,6.696620255017695,187.21237182617188,54.13037486260878,,,43.26410790955594,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,기타,0,-0.781917101911102,0.021818348294892122,-1.0900918729660427,-0.6204009862812274,-0.0057482054
880,922500.0,1642500.0,42.0,8.0,52.0,평지,2.0596408295458617,47.90480041503906,81.52364678654071,,,47.53274426224459,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,평지,42,-0.973575974857367,-0.6411164258016294,-1.0900918729660427,-0.6204009862812274,-0.0057482054
881,922500.0,1647500.0,5.0,1.0,5.0,구릉정상부,0.07067562857202263,2.6094255447387695,3.7044906725233657,,,51.93207603196882,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,구릉,5,-1.055785274008872,-0.8566673739883559,-1.0900918729660427,-0.6204009862812274,-0.0057482054
882,922500.0,1652500.0,19.0,5.0,19.0,구릉사면,4.616964376637237,6.356988906860352,3.18482879425471,,,49.90195130134858,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,구릉,19,-0.8678748914964882,-0.8388335258657122,0.1698776228647523,0.07928465440872084,-0.49225852
883,922500.0,1657500.0,20.0,5.0,18.0,구릉정상부,6.36896440314599,30.527833938598633,6.978884882313893,,,46.7249519447846,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,구릉,20,-0.7954600024767194,-0.723809672326931,0.1698776228647523,0.07928465440872084,-0.49225852
884,922500.0,1662500.0,110.0,12.0,104.0,구릉사면,8.92959955880286,18.689254760742188,5.827063610338154,,,43.88892257509513,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,구릉,110,-0.6896220413971658,-0.7801469247346552,0.1698776228647523,0.07928465440872084,-0.49225852
885,922500.0,1667500.0,110.0,19.0,100.0,산록하사면,12.911332829521081,20.840089797973633,30.411921484064365,,,41.463886881996,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,산록,110,-0.5250462602654977,-0.7699115633319514,0.1698776228647523,0.07928465440872084,-0.49225852
886,922500.0,1672500.0,43.0,9.0,29.0,산록하사면,17.426051835937063,128.7676239013672,10.366238562683813,,,39.5255652195288,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,산록,43,-0.3384407403691652,-0.25630763847083665,0.1698776228647523,0.07928465440872084,-0.49225852
887,922500.0,1677500.0,0.0,0.0,0.0,,17.96245820881051,121.60227966308594,22.84089044819497,,,36.711562082894865,0.04753097668290141,0.02559885,8.25,1.732375827274647,0.10275550636091092,기타,0,-0.3162696174391432,-0.29040597078552366,-0.10254626975465868,-0.324235203509914,-0.30306005
888,922500.0,1682500.0,4.0,1.0,4.0,,18.34641224126121,73.54411315917969,36.22494973506363,,,34.037621504382294,0.04753097668290141,0.02559885,8.25,1.732375827274647,0.10275550636091092,기타,4,-0.3003997611446683,-0.5191044502151496,-0.10254626975465868,-0.324235203509914,-0.30306005
889,922500.0,1687500.0,2.0,2.0,1.0,평지,19.95182560600734,43.94280242919922,10.055534826366038,,,31.927739738116944,0.04753097668290141,0.02559885,8.25,1.732375827274647,0.10275550636091092,평지,2,-0.23404369443238063,-0.6599707221841425,-0.10254626975465868,-0.324235203509914,-0.30306005
890,922500.0,1692500.0,6.0,2.0,6.0,구릉정상부,21.83885876643241,47.45338821411133,9.943547563174462,,,30.499204119030313,0.04753097668290141,0.02559885,8.25,1.732375827274647,0.10275550636091092,구릉,6,-0.15604752158921642,-0.6432645993891457,-0.10254626975465868,-0.324235203509914,-0.30306005
891,922500.0,1697500.0,29.0,8.0,25.0,구릉정상,19.146347695796546,114.65559387207031,34.90061575531768,,,29.375989115065344,0.09289299696683884,0.04667699,5.0,0.45069390943299864,1.039933453823192,구릉,29,-0.2673362701134567,-0.32346375457241716,1.453393081167248,-0.5803040906822636,-0.6544286
892,922500.0,1702500.0,240.0,19.0,240.0,산록하사면,17.499414503247987,274.4558410644531,84.56102116414925,,,26.40362588589504,0.09289299696683884,0.04667699,5.0,0.45069390943299864,1.039933453823192,산록,240,-0.3354084633536784,0.43699125659422355,1.453393081167248,-0.5803040906822636,-0.6544286
893,922500.0,1707500.0,83.0,24.0,39.0,구릉정상,17.20105769493952,58.09967803955078,11.371313076362386,,,24.11128746782667,0.09289299696683884,0.04667699,5.0,0.45069390943299864,1.039933453823192,구릉,83,-0.3477403553828148,-0.5926011956064151,1.453393081167248,-0.5803040906822636,-0.6544286
894,922500.0,1712500.0,23.0,7.0,21.0,구릉정상,14.921070301640237,41.695621490478516,7.219026068326177,,,22.705878243090368,0.09289299696683884,0.04667699,5.0,0.45069390943299864,1.039933453823192,구릉,23,-0.44197838709177995,-0.6706645730127399,1.453393081167248,-0.5803040906822636,-0.6544286
895,922500.0,1717500.0,72.0,18.0,36.0,산록하사면,10.180333562984686,101.42253112792969,12.74278689407957,,,22.355304297278384,0.09289299696683884,0.04667699,5.0,0.45069390943299864,1.039933453823192,산록,72,-0.6379258297900448,-0.38643705438683695,1.453393081167248,-0.5803040906822636,-0.6544286
896,922500.0,1722500.0,2.0,2.0,0.0,산록하사면,5.624237984416284,112.79672241210938,61.24922136165553,,,22.336269332139402,0.1305331975221634,0.065668084,6.25,0.25,1.6989122299030321,산록,2,-0.8262415550717087,-0.3323097240979845,2.7444702610202834,-0.6204009862812274,-0.5192869
897,922500.0,1727500.0,2.0,2.0,0.0,,2.223843807034492,162.49099731445312,72.55822158839976,,,21.521103909325358,0.03694566190242767,0.020523673,9.0,2.5,-0.18037748230354797,기타,2,-0.9667890226817728,-0.09582535664713568,-0.4656277133442952,-0.17087057774739148,-0.22197501
899,922500.0,1737500.0,0.0,0.0,0.0,,3.971962867757843,172.13926696777344,125.27111987902971,,,15.834714609501066,0.03694566190242767,0.020523673,9.0,2.5,-0.18037748230354797,기타,0,-0.8945345444510377,-0.04991131623816567,-0.4656277133442952,-0.17087057774739148,-0.22197501
900,922500.0,1742500.0,0.0,0.0,0.0,,5.968607757154977,174.87283325195312,49.87465259967478,,,14.816488227934789,0.03694566190242767,0.020523673,9.0,2.5,-0.18037748230354797,기타,0,-0.8120078230526921,-0.036902862148241684,-0.4656277133442952,-0.17087057774739148,-0.22197501
902,922500.0,1752500.0,0.0,0.0,0.0,,1.3139924352907923,0.04703435301780701,2.0072480669892547,,,14.719937003903336,0.0344093032181263,0.01992569,7.0,1.3975424859373686,-0.07129609981488395,기타,0,-1.0043956351888503,-0.8688612426246639,-0.5526260494028512,-0.3911319896086234,-0.4382018
903,922500.0,1757500.0,0.0,0.0,0.0,,2.6841650818207645,-1.780695915222168,2.7029561018410133,,,14.190673670625882,0.03380710780620576,0.017533291,1.0,0.3535533905932738,0.06218747950360276,기타,0,-0.9477627021779358,-0.8775590179157793,-0.5732816448213731,-0.5997119205130237,-1.0868822
904,922500.0,1762500.0,0.0,0.0,0.0,,3.578162002635874,0.3461419939994812,0.6165326946835363,,,10.231965201209428,0.03380710780620576,0.017533291,1.0,0.3535533905932738,0.06218747950360276,기타,0,-0.9108113969123489,-0.8674378536846649,-0.5732816448213731,-0.5997119205130237,-1.0868822
905,922500.0,1767500.0,0.0,0.0,0.0,,1.4027065340573344,3.150688886642456,0.5405825610995715,,,7.616495554474299,0.03380710780620576,0.017533291,1.0,0.3535533905932738,0.06218747950360276,기타,0,-1.0007288420841325,-0.8540916181435234,-0.5732816448213731,-0.5997119205130237,-1.0868822
906,922500.0,1772500.0,0.0,0.0,0.0,,3.323727407708864,2.925466537475586,0.9531960143909834,,,7.831276855270336,0.03380710780620576,0.017533291,1.0,0.3535533905932738,0.06218747950360276,기타,0,-0.921327865334524,-0.8551634028688904,-0.5732816448213731,-0.5997119205130237,-1.0868822
907,922500.0,1777500.0,0.0,0.0,0.0,,1.0937391845769564,-1.2409242391586304,1.4506181937424416,,,7.2907008697168205,0.0841658413410187,0.0433507,1.0,0.5590169943749475,0.8786460333366863,기타,0,-1.0134992964133704,-0.8749903605878956,1.1540474000261172,-0.5586620815144415,-1.0868822
925,927500.0,1597500.0,0.0,0.0,0.0,,1.4023511951077663,132.47119140625,102.57732873871831,,,9.769006439764462,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,기타,0,-1.0007435292018312,-0.23868315717143404,-0.03158862749808653,4.440484155517764,-1.1646534
926,927500.0,1602500.0,0.0,0.0,0.0,,1.9733858416735162,10.96650218963623,9.145333982029165,,,13.228285096991701,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,기타,0,-0.9771411262727037,-0.8168978434339694,-0.03158862749808653,4.440484155517764,-1.1646534
927,927500.0,1607500.0,0.0,0.0,0.0,,0.6114374476915673,3.3682591915130615,4.754585067549998,,,17.45111934502844,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,기타,0,-1.033434128731949,-0.8530562478513816,-0.03158862749808653,4.440484155517764,-1.1646534
928,927500.0,1612500.0,0.0,0.0,0.0,,2.5219227169422833,67.73316955566406,88.92592479619023,,,22.002172760469797,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,기타,0,-0.9544686169434692,-0.5467574811743585,-0.03158862749808653,4.440484155517764,-1.1646534
929,927500.0,1617500.0,6.0,2.0,6.0,산록하사면,4.275633165449964,134.26258850097656,96.58492319051481,,,26.714221792309285,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,산록,6,-0.8819830315667625,-0.23015828363957938,-0.03158862749808653,4.440484155517764,-1.1646534
930,927500.0,1622500.0,0.0,0.0,0.0,,5.405681763850691,157.28463745117188,43.01110158157949,,,31.515134233504792,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,기타,0,-0.8352750734606186,-0.12060130360297878,-0.03158862749808653,4.440484155517764,-1.1646534
931,927500.0,1627500.0,0.0,0.0,0.0,,7.888414836824811,179.11172485351562,110.00168336850815,,,36.36973639639087,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,기타,0,-0.7326570156838756,-0.01673088859478623,-0.03158862749808653,4.440484155517764,-1.1646534
932,927500.0,1632500.0,1.0,1.0,0.0,구릉사면,9.839404764942214,86.27098846435547,26.64776123414,,,41.2590810044297,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,구릉,1,-0.6520173370390976,-0.45853998756658854,-0.03158862749808653,4.440484155517764,-1.1646534
933,927500.0,1637500.0,0.0,0.0,0.0,,9.126326049269938,126.39307403564453,16.241595362475305,,,46.172132343191876,0.04959968328475954,0.03025681,0.28065205,25.580859387659505,-3.1425397205761705,기타,0,-0.6814908046626491,-0.267607610632206,-0.03158862749808653,4.440484155517764,-1.1646534
934,927500.0,1642500.0,29.0,3.0,11.0,산록하사면,5.381825960027563,559.8438110351562,105.36481614131783,,,50.203604835839116,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,산록,29,-0.836261098209586,1.7950912326826265,-1.0900918729660427,-0.6204009862812274,-0.0057482054
935,927500.0,1647500.0,23.0,6.0,8.0,구릉정상부,4.040392942307237,10.364500045776367,8.523972823658605,,,54.38732097100695,0.01873996779322624,0.011232764,11.0,0.25,-0.17630639979809243,구릉,23,-0.8917061448054148,-0.8197626421753641,-1.0900918729660427,-0.6204009862812274,-0.0057482054
936,927500.0,1652500.0,16.0,4.0,14.0,산록하평지,6.981513214493736,88.31510162353516,26.254453846398995,,,53.7380064567509,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,산록,16,-0.7701417070875746,-0.4488124926308738,0.1698776228647523,0.07928465440872084,-0.49225852
937,927500.0,1657500.0,27.0,8.0,19.0,구릉정상부,10.971554026617763,26.53414535522461,7.248554905607073,,,50.80147368439292,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,구릉,27,-0.605222552850983,-0.7428147774480108,0.1698776228647523,0.07928465440872084,-0.49225852
938,927500.0,1662500.0,36.0,3.0,33.0,구릉정상부,13.001347842908396,21.39008903503418,8.799754629178116,,,48.20587224671213,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,구릉,36,-0.5213256968488722,-0.7672942352407314,0.1698776228647523,0.07928465440872084,-0.49225852
939,927500.0,1667500.0,0.0,0.0,0.0,,15.99999415269879,7.865510940551758,4.643723004179658,,,46.00893945339966,0.0554732516407967,0.027805906,6.5,3.7520827549509086,-0.04180077199854193,기타,0,-0.39738355275785686,-0.8316547939167256,0.1698776228647523,0.07928465440872084,-0.49225852
